CATEGORIA;CLASA;SEX;AGE;AGROUP;EDUC;OCUP;STAP;STAO;ACTP;INCOME
8;2;1;45;4;7;7126;1;1;2;0
8;2;2;44;3;5;4321;1;1;5;14021.3628571429
6;2;1;24;1;5;2636;1;1;5;0
9;3;2;24;1;7;5221;1;1;5;12182.5166666667
11;3;2;31;2;4;9629;1;1;2;0
7;2;2;26;2;4;7412;1;1;2;11801.16
9;3;1;37;3;5;5151;1;1;3;14567.04
4;2;2;34;2;7;2411;1;1;2;14036.7433333333
4;2;1;54;4;7;2422;1;1;6;16700.52
4;2;2;52;4;7;2411;1;1;3;22305.79375
9;3;1;26;2;7;5151;1;1;3;0
4;2;1;25;2;7;2152;1;1;6;21461.5575
7;2;2;43;3;7;3313;1;1;5;12316.385
11;3;1;40;3;5;5414;1;1;5;12133.8127272727
9;3;1;30;2;4;8331;1;1;4;18358.3775
11;3;2;34;2;4;9112;1;1;6;13519.12
11;3;1;57;5;4;5222;1;1;5;0
9;3;2;51;4;4;7314;1;1;2;0
5;2;1;38;3;5;3322;1;1;5;19364.758
9;3;2;32;2;4;7314;1;1;2;0
5;2;1;31;2;5;3322;1;1;6;14183.7966666667
8;2;1;40;3;4;7126;1;1;3;16235.4185714286
4;2;2;39;3;7;2269;1;1;6;0
8;2;1;50;4;4;7126;1;1;2;14139.3755555556
1;1;2;34;2;7;1120;1;1;2;35929.22
9;3;1;49;4;5;7214;1;1;2;18257.218
9;3;2;46;4;5;8156;1;1;2;13753.82
8;2;2;23;1;7;5132;1;1;5;0
9;3;2;22;1;5;5223;1;1;2;0
5;2;1;28;2;7;3322;1;1;5;16796.56
9;3;1;28;2;4;8332;1;1;4;26756.115
6;2;2;42;3;6;2221;3;2;2;18834.53
4;2;1;51;4;7;2151;1;1;2;30857.9
4;2;2;49;4;7;3354;1;1;6;9797.79
8;2;1;50;4;7;7311;1;1;5;0
9;3;2;35;3;5;7531;1;1;2;12193.9066666667
9;3;2;55;5;4;7531;1;1;2;12610.28
9;3;1;34;2;5;8332;1;1;4;14107.2075
9;3;1;54;4;7;5230;1;4;5;0
9;3;2;23;1;5;5221;1;4;5;10305.8809090909
8;2;2;24;1;5;7212;1;1;3;0
9;3;2;54;4;4;5321;1;1;6;11523.5725
5;2;1;25;2;7;3324;1;1;2;0
8;2;1;55;5;4;7112;1;1;3;11534.42375
9;3;1;33;2;5;7531;1;1;2;0
9;3;1;56;5;4;7535;1;1;2;0
9;3;2;54;4;4;7535;1;1;2;0
4;2;2;53;4;7;2161;1;1;6;19939.86
8;2;1;53;4;3;4321;1;4;2;0
9;3;2;52;4;3;5223;3;2;5;0
9;3;1;36;3;5;8332;1;1;4;19926.0794117647
4;2;1;24;1;7;2153;1;1;5;0
9;3;2;26;2;7;5223;1;1;5;22331.42
6;2;1;39;3;6;4110;1;1;6;12400.86
9;3;2;39;3;7;5223;1;1;5;0
8;2;2;39;3;5;4321;1;1;5;14021.3628571429
9;3;2;50;4;3;8343;1;4;2;0
6;2;1;26;2;7;2512;1;1;5;18208.56
8;2;1;57;5;5;7522;1;1;3;13508.4
7;2;2;23;1;7;3313;1;1;6;10376.04
6;2;2;35;3;7;2330;1;1;6;20411.9082352941
6;2;1;55;5;7;2330;1;1;6;22747.98
6;2;2;53;4;7;2341;1;1;6;22903.27
4;2;1;26;2;7;2151;1;1;2;18702.595
6;2;2;53;4;7;2341;1;1;6;22903.27
5;2;1;26;2;7;3322;1;1;5;16796.56
5;2;2;23;1;7;3322;1;1;5;8473.1
8;2;1;27;2;5;4321;1;1;2;25817.0033333333
8;2;2;30;2;7;5132;1;4;5;0
5;2;1;43;3;7;3322;1;1;5;0
5;2;2;40;3;7;3322;1;1;5;0
7;2;1;33;2;5;7411;1;1;3;16043.8
9;3;2;33;2;6;7536;1;1;2;0
4;2;1;26;2;7;2144;1;1;1;24733.0407692308
9;3;1;46;4;5;8311;1;1;4;19838.67
9;3;2;51;4;5;5221;1;1;5;12250.9589189189
9;3;1;30;2;4;8332;1;1;4;26756.115
7;2;1;29;2;5;3114;1;1;6;0
7;2;2;28;2;5;3114;1;1;6;0
9;3;2;39;3;5;5221;1;1;5;12443.1861363636
8;2;1;52;4;5;7233;1;1;3;18853.9333333333
9;3;2;52;4;5;5223;1;1;5;11468.22
4;2;2;29;2;7;2422;1;1;6;22574.23
6;2;2;26;2;7;2512;1;1;5;0
6;2;1;26;2;7;2512;1;1;5;18208.56
5;2;1;25;2;5;3322;1;1;5;14183.7966666667
4;2;1;56;5;7;2132;1;1;1;21526.8875
6;2;2;25;2;5;2631;1;4;5;0
8;2;1;36;3;7;4419;1;1;6;0
7;2;2;37;3;7;7412;1;1;2;0
4;2;1;34;2;7;2142;1;1;3;29272.015
9;3;2;39;3;7;6111;1;1;1;0
9;3;1;33;2;4;7549;1;1;2;0
4;2;2;31;2;7;2269;1;1;6;33619.44
9;3;1;30;2;5;5151;1;1;4;20600
7;2;1;55;5;4;7511;1;1;2;19245.76
8;2;1;23;1;5;7521;1;1;2;0
8;2;1;50;4;5;5412;1;1;6;8225.16
11;3;2;45;4;4;9112;1;1;5;8720.28
1;1;1;56;5;7;1212;1;1;2;0
7;2;2;52;4;5;3313;1;1;6;17821.9088235294
1;1;1;29;2;7;1120;1;1;5;26663.035
7;2;2;22;1;7;3313;1;1;1;10376.04
9;3;2;42;3;4;8219;1;1;2;9909.96
8;2;2;35;3;7;4224;1;1;5;0
1;1;1;48;4;7;1120;1;1;6;38895.59
6;2;2;42;3;7;2351;1;1;6;0
7;2;2;52;4;5;3313;1;1;6;17821.9088235294
6;2;2;31;2;7;4110;1;1;6;17153.24
9;3;2;29;2;7;5151;1;1;5;7200
7;2;1;24;1;5;3313;1;1;6;0
9;3;1;35;3;4;8331;1;1;4;13589.675
9;3;2;27;2;5;5221;1;1;5;11020.4273809524
9;3;1;53;4;6;8311;1;1;4;19447.525
9;3;2;55;5;4;5221;1;1;5;11820.24
5;2;1;31;2;5;3322;1;1;5;14183.7966666667
6;2;2;31;2;7;2330;1;1;6;15457.847037037
7;2;1;52;4;5;3132;1;1;2;0
9;3;2;48;4;4;8219;1;1;2;0
2;1;2;29;2;7;1324;1;1;2;30468.44
9;3;2;54;4;5;5230;1;1;2;12500.04
9;3;1;54;4;3;7536;1;1;2;0
11;3;2;50;4;4;9629;1;1;2;0
9;3;2;28;2;4;8219;1;1;2;13639.16
8;2;1;30;2;5;7115;1;1;3;12600
9;3;2;42;3;5;7536;1;1;2;0
8;2;2;53;4;3;5120;1;1;6;0
9;3;2;35;3;4;5223;1;1;5;0
6;2;1;32;2;7;2512;1;1;6;18208.56
6;2;2;30;2;7;4110;1;1;6;17153.24
6;2;2;33;2;7;2634;1;1;6;26220.585
1;1;1;32;2;7;1112;1;4;6;0
5;2;1;24;1;5;3322;1;1;5;14918.79
4;2;1;62;5;7;2151;1;1;2;38332.4666666667
6;2;1;32;2;7;2621;1;1;6;0
4;2;2;36;3;7;2113;1;1;6;0
11;3;1;43;3;4;9629;1;1;2;9445.68
9;3;2;43;3;5;8312;1;1;2;0
9;3;1;41;3;7;5151;1;1;6;25436.58
6;2;2;40;3;7;2221;1;1;6;18525.7966666667
4;2;1;44;3;7;2142;1;1;3;29900.755
7;2;2;37;3;6;3118;1;1;7;0
9;3;1;42;3;5;8121;1;1;2;14080.36
9;3;2;38;3;5;5151;1;1;5;13054.57
1;1;1;28;2;7;1120;1;1;2;26663.035
6;2;2;28;2;7;2631;1;1;6;26387.1916666667
9;3;1;35;3;3;8172;1;1;1;3230
9;3;2;31;2;4;8219;1;1;2;13639.16
6;2;1;32;2;7;2330;1;1;6;13227.3577777778
6;2;2;30;2;6;2221;1;1;6;18780.6475
6;2;1;31;2;7;4110;1;1;6;10196.83
3;1;2;35;3;7;2642;1;1;7;0
9;3;1;40;3;5;5151;1;1;5;14567.04
1;1;2;40;3;7;1120;1;1;5;31524.055
4;2;1;57;5;7;2142;1;1;3;28839.7642857143
6;2;2;58;5;7;2342;1;1;6;22851.92
9;3;1;32;2;5;8331;1;1;3;0
8;2;1;29;2;5;4311;1;1;3;18154.8
9;3;2;53;4;4;8141;1;1;2;22932.28
9;3;2;25;2;5;5230;1;1;6;14707.58
9;3;1;52;4;5;7531;1;1;2;0
5;2;1;27;2;7;3322;1;1;2;16796.56
9;3;2;23;1;5;7314;1;1;2;0
4;2;1;35;3;5;2421;1;1;2;0
8;2;1;33;2;5;4419;1;1;6;0
9;3;2;31;2;5;5329;1;1;6;0
9;3;2;52;4;5;5321;1;1;6;11624.60875
9;3;1;37;3;5;8331;1;1;4;18134.88
8;2;2;33;2;7;4132;1;1;2;0
6;2;1;32;2;7;2631;1;1;75;27238.6213636364
9;3;2;21;1;5;7536;1;1;2;0
9;3;1;32;2;5;8332;1;1;2;14107.2075
6;2;2;28;2;7;2635;1;1;6;12122
9;3;1;25;2;7;8331;1;1;5;0
8;2;2;27;2;7;3253;1;1;6;12756.42
8;2;1;53;4;3;7112;1;1;2;15084.568
9;3;2;53;4;5;5230;1;1;2;12500.04
4;2;1;29;2;7;2153;1;1;2;26154.0983333333
8;2;1;52;4;5;3240;1;1;6;14214.25
6;2;2;49;4;7;2631;1;1;6;28170.3266666667
7;2;2;58;5;5;3313;1;1;6;24566.7725
9;3;2;37;3;5;8121;1;1;2;0
4;2;1;29;2;7;2145;1;1;7;20852.2057142857
7;2;1;59;5;7;3115;1;1;3;25814.97
9;3;1;40;3;4;8331;1;1;5;13589.675
6;2;2;35;3;5;2342;1;1;6;17338.9733333333
9;3;1;39;3;5;5151;1;1;5;14567.04
9;3;2;37;3;5;5151;1;1;5;13054.57
9;3;1;58;5;4;8331;1;1;5;13574.23
6;2;2;55;5;4;2342;1;1;6;0
8;2;1;39;3;7;7322;1;1;2;0
1;1;1;57;5;7;1211;1;1;5;34109.3
1;1;2;55;5;7;1219;1;1;5;0
4;2;1;43;3;7;2144;1;1;2;31306.1806666667
1;1;2;39;3;7;1211;1;1;6;24458.055
9;3;2;36;3;6;6111;1;1;1;0
1;1;1;28;2;7;1120;1;1;5;26663.035
9;3;2;52;4;5;5329;1;1;6;0
9;3;2;27;2;7;7316;1;1;2;0
9;3;1;46;4;4;8331;1;1;2;14646.8233333333
9;3;2;26;2;5;5221;1;1;5;11020.4273809524
8;2;1;35;3;5;7233;1;1;2;15741.3666666667
9;3;1;54;4;5;7214;1;1;2;18257.218
5;2;1;28;2;5;3322;1;1;5;14183.7966666667
9;3;1;26;2;5;8331;1;1;4;0
5;2;2;27;2;7;3322;1;1;6;7188
4;2;1;44;3;7;2144;1;1;2;31306.1806666667
4;2;2;38;3;7;2269;1;1;6;0
9;3;1;24;1;5;6111;1;1;1;0
6;2;2;27;2;7;2262;1;1;5;16533.48
1;1;1;32;2;7;1211;1;1;5;29330.46
1;1;2;32;2;7;1211;1;1;5;18659.75
9;3;1;37;3;4;8331;1;1;4;13589.675
9;3;2;36;3;5;5221;1;1;2;12443.1861363636
6;2;1;26;2;7;2512;1;1;2;18208.56
9;3;2;60;5;5;5230;1;1;5;0
9;3;1;36;3;4;8331;1;1;4;13589.675
2;1;1;45;4;7;1323;1;1;3;0
8;2;1;37;3;5;7322;1;1;2;12482.6133333333
11;3;2;31;2;5;9329;1;1;2;10278.68
9;3;1;30;2;4;8331;3;2;4;18358.3775
8;2;1;52;4;5;4321;1;1;5;12473.4575
8;2;2;54;4;5;5141;1;1;5;14099.8385714286
6;2;2;30;2;7;2631;1;1;2;26387.1916666667
6;2;1;30;2;7;2512;1;1;5;18208.56
6;2;1;31;2;5;2651;1;1;5;0
6;2;1;40;3;7;2631;1;1;7;30030.6981818182
8;2;2;44;3;4;7522;1;4;2;19641.26
1;1;1;51;4;7;1219;1;1;2;13799
9;3;2;48;4;7;5230;1;1;6;0
11;3;1;38;3;7;5414;1;1;5;0
5;2;2;35;3;7;2611;1;1;6;32646.46
1;1;2;35;3;7;1112;1;1;6;0
8;2;1;50;4;5;7233;1;1;2;18853.9333333333
8;2;2;45;4;4;4321;1;1;2;15698.32
1;1;2;24;1;7;1221;1;1;5;0
8;2;2;24;1;7;4224;1;1;5;0
9;3;1;49;4;5;8331;1;1;4;17770.76
9;3;2;43;3;5;7536;1;4;2;0
5;2;1;24;1;5;3324;1;1;5;17745.12
8;2;2;22;1;5;4212;1;1;6;0
3;1;1;40;3;7;2612;1;1;6;0
5;2;2;36;3;7;2611;1;1;7;32646.46
4;2;2;56;5;3;3412;1;1;6;0
5;2;1;23;1;7;3322;1;1;5;13028.04
9;3;2;32;2;7;5322;1;1;5;0
9;3;1;37;3;4;8332;1;1;6;17286.7669230769
2;1;1;37;3;7;1342;1;1;6;0
5;2;2;39;3;7;2611;1;1;6;32646.46
11;3;1;41;3;6;5414;1;1;5;25398.38
4;2;2;37;3;7;3411;1;1;6;26084.49
4;2;1;55;5;7;2144;1;1;2;26776.9108333333
4;2;2;50;4;7;2144;1;1;2;22521.5628571429
6;2;2;24;1;7;2211;1;1;6;0
8;2;2;32;2;5;4321;1;1;5;15633.7366666667
8;2;1;36;3;5;7111;1;4;3;0
9;3;1;56;5;4;8331;1;1;2;13574.23
6;2;2;54;4;7;2342;1;1;6;21303.2025
9;3;2;52;4;5;5221;1;1;5;12250.9589189189
9;3;1;50;4;3;7214;1;1;2;18301.2
9;3;2;48;4;5;7211;1;1;2;0
5;2;1;26;2;4;3322;1;1;5;0
11;3;2;23;1;5;9629;1;1;2;0
11;3;1;42;3;5;5414;1;1;5;12133.8127272727
9;3;2;46;4;5;5230;1;1;6;12500.04
8;2;1;53;4;3;7212;1;1;2;13565.7
11;3;2;50;4;3;9629;1;1;6;13233.12
4;2;1;43;3;7;2422;1;1;6;21967.62
6;2;2;41;3;7;2262;1;1;5;0
8;2;2;27;2;7;3253;1;4;6;12756.42
11;3;1;42;3;4;5414;1;1;5;10491.96125
11;3;2;45;4;4;9629;1;1;6;0
7;2;1;56;5;5;3115;1;1;2;0
9;3;2;42;3;5;6111;1;1;1;0
9;3;1;23;1;4;8156;1;1;2;11559.96
9;3;1;35;3;4;8322;1;1;4;15574.9916
9;3;2;26;2;5;5223;1;1;5;0
9;3;2;48;4;5;5153;1;1;6;0
5;2;2;26;2;5;3324;1;4;2;2645.56
2;1;1;22;1;7;1321;1;1;2;0
7;2;1;52;4;5;7412;1;1;2;22210.9525
9;3;2;50;4;5;8181;1;1;2;0
11;3;1;52;4;5;5414;1;1;5;13911.42
11;3;2;46;4;5;9333;1;1;2;0
6;2;2;24;1;7;2521;1;1;5;0
6;2;2;32;2;6;2221;1;4;6;18780.6475
11;3;1;47;4;5;9629;1;1;2;7747.98
6;2;2;45;4;6;2221;1;1;6;25537.86
11;3;1;53;4;4;9629;1;1;2;15289.7866666667
9;3;1;23;1;5;5221;1;1;5;13938.44
7;2;1;53;4;5;3112;1;1;3;21527.835
11;3;2;53;4;3;9629;1;1;2;13233.12
9;3;1;24;1;7;6111;1;1;1;0
6;2;2;51;4;6;2221;1;1;6;25537.86
6;2;1;23;1;7;2512;1;1;5;52009.47
6;2;1;30;2;7;2512;1;1;5;18208.56
4;2;1;48;4;7;2142;1;1;4;29499.154
6;2;2;46;4;7;2341;1;1;6;22903.27
7;2;1;40;3;6;3313;1;1;6;0
4;2;2;35;3;7;2269;1;1;6;0
8;2;1;55;5;4;7212;1;1;2;17195.8516666667
8;2;2;49;4;5;5120;1;1;2;14491.32
4;2;2;39;3;7;2411;1;1;7;29789.712
11;3;1;47;4;5;9629;1;1;2;7747.98
9;3;2;46;4;5;5221;1;1;5;12250.9589189189
9;3;2;44;3;5;7211;1;1;2;0
6;2;2;55;5;7;2342;1;1;6;22851.92
6;2;1;32;2;7;2651;1;1;6;0
6;2;2;29;2;7;2330;1;1;6;15457.847037037
6;2;2;55;5;7;2342;1;1;6;22851.92
9;3;1;30;2;3;7314;1;1;2;0
9;3;2;28;2;4;7318;1;1;2;0
9;3;2;46;4;5;7318;1;1;2;16232.17
5;2;1;34;2;7;3322;1;1;5;16796.56
9;3;2;29;2;7;7318;1;1;2;0
11;3;2;41;3;4;9629;1;4;2;11448
7;2;1;40;3;6;7413;1;1;2;0
9;3;2;41;3;5;7318;1;1;2;0
8;2;1;51;4;4;7224;1;1;2;19694.21
11;3;2;48;4;5;9629;1;1;2;10417.36
4;2;1;41;3;7;2152;1;1;6;31841.1466666667
3;1;2;40;3;7;2642;1;1;5;0
1;1;1;43;3;5;1219;1;1;2;0
4;2;2;37;3;7;2422;1;1;6;23694.695
8;2;1;37;3;7;4419;1;1;6;0
8;2;2;37;3;7;4419;1;1;6;0
8;2;1;43;3;5;7112;3;2;3;16142.5958333333
11;3;2;43;3;5;9111;1;1;5;11308.3333333333
8;2;1;47;4;7;4322;1;1;2;0
9;3;2;46;4;5;8131;1;1;2;17543.9066666667
9;3;2;47;4;5;5153;1;4;3;0
9;3;1;23;1;7;6111;1;1;1;0
8;2;1;25;2;5;5141;3;2;5;0
11;3;1;51;4;5;9623;1;1;2;0
9;3;2;45;4;4;8181;1;1;2;0
9;3;2;25;2;5;8181;1;1;2;0
6;2;1;52;4;7;4110;1;1;6;24396.5466666667
9;3;2;50;4;4;7535;1;1;2;0
8;2;1;24;1;5;4131;1;1;7;0
9;3;1;42;3;5;6123;1;1;2;0
9;3;2;40;3;5;8219;1;1;2;13352.4
7;2;1;41;3;5;7413;1;1;2;19346.7133333333
6;2;2;38;3;7;4110;1;1;6;15852.04
1;1;1;38;3;7;1120;1;1;5;22111.29
6;2;2;33;2;7;2631;1;1;5;26387.1916666667
9;3;1;50;4;4;6111;1;1;3;12637.66
9;3;2;48;4;5;5153;1;1;2;0
9;3;2;42;3;5;6111;1;1;1;0
3;1;1;38;3;5;2642;1;1;7;0
5;2;1;24;1;5;3322;1;1;5;14918.79
11;3;1;31;2;5;5414;1;1;2;13462.0442857143
8;2;2;28;2;5;5412;1;1;6;0
9;3;1;30;2;5;8322;1;1;4;16995.1467647059
9;3;2;32;2;5;8159;1;1;2;0
9;3;2;54;4;3;5321;1;1;6;10398.17
8;2;1;58;5;4;7115;1;4;3;14988.68
7;2;1;22;1;5;7511;1;1;2;0
9;3;2;34;2;6;6111;1;1;1;0
9;3;1;36;3;5;8332;1;1;4;19926.0794117647
9;3;2;38;3;5;7531;1;1;2;12193.9066666667
9;3;1;35;3;4;8332;1;1;4;17286.7669230769
9;3;2;41;3;7;7531;1;1;2;0
11;3;1;41;3;5;9629;1;1;2;10464.27
5;2;1;51;4;7;3339;1;1;5;0
1;1;2;49;4;7;1120;1;1;5;39635.05
1;1;2;26;2;7;1211;1;1;5;18659.75
6;2;2;36;3;7;2631;1;4;4;24360.3742424242
1;1;1;38;3;7;1120;1;1;5;22111.29
4;2;1;48;4;7;2144;1;1;6;27584.8226666667
9;3;2;54;4;5;5221;1;1;5;12250.9589189189
9;3;2;26;2;7;8156;1;1;2;0
9;3;1;33;2;4;8331;1;1;4;18358.3775
9;3;2;46;4;6;5329;1;1;6;0
8;2;1;29;2;5;7231;1;1;5;15575.628
9;3;2;30;2;5;8156;1;1;2;11503.875
9;3;2;53;4;4;5153;1;1;5;0
8;2;1;33;2;5;5165;1;1;6;0
9;3;1;53;4;5;7214;1;1;2;18257.218
9;3;2;50;4;7;8156;1;1;2;0
7;2;2;43;3;7;3333;1;1;5;0
11;3;1;33;2;5;9629;1;1;3;0
6;2;2;34;2;5;3343;1;1;7;0
9;3;1;42;3;5;8156;1;1;2;0
9;3;2;43;3;5;7318;1;1;2;0
9;3;1;45;4;4;8189;1;1;2;27092.52
7;2;2;41;3;4;7412;1;1;2;11481.1025
11;3;1;22;1;5;9629;1;1;2;0
11;3;1;21;1;5;9629;1;1;2;0
9;3;1;40;3;5;8322;1;1;4;15918.6877142857
9;3;1;56;5;4;8331;1;1;2;13574.23
9;3;2;53;4;5;5153;1;1;6;0
9;3;1;43;3;5;8331;1;1;4;18134.88
6;2;2;37;3;6;2221;1;1;6;18834.53
8;2;1;51;4;4;7111;1;4;3;28693.98
9;3;2;48;4;5;5221;1;4;5;12250.9589189189
8;2;1;28;2;4;7212;1;1;3;14918.216
8;2;1;24;1;5;7212;1;1;3;11915.425
9;3;2;22;1;7;5221;1;1;5;12182.5166666667
9;3;1;46;4;5;5151;1;1;2;11621.23
1;1;1;43;3;7;1211;1;1;6;0
8;2;2;39;3;7;4419;1;1;6;0
11;3;1;31;2;2;9329;1;1;2;12600
11;3;1;30;2;5;5414;1;1;5;13462.0442857143
6;2;2;33;2;7;2330;1;1;6;15457.847037037
9;3;1;39;3;5;8332;1;1;2;19926.0794117647
9;3;1;52;4;4;7214;1;1;2;15846.2464705882
9;3;2;48;4;4;8219;1;1;2;0
6;2;1;44;3;7;2631;1;1;5;30030.6981818182
4;2;2;44;3;7;2269;1;1;6;0
6;2;1;23;1;7;2330;1;1;6;12869.42
9;3;1;43;3;5;7214;1;1;2;14549.804
9;3;1;51;4;5;7131;1;1;3;13450.085
4;2;1;41;3;7;2149;1;1;3;25377.165
7;2;2;38;3;7;3313;1;1;5;12316.385
9;3;2;39;3;5;8181;1;1;2;0
9;3;1;41;3;4;8332;1;1;3;17286.7669230769
8;2;1;45;4;4;7112;1;1;3;10440.0092307692
9;3;2;42;3;4;8181;1;1;2;25183.2
11;3;1;42;3;4;5414;1;1;5;10491.96125
9;3;2;20;1;5;7314;1;1;2;0
9;3;2;50;4;5;7535;1;1;2;0
5;2;2;26;2;7;3324;1;1;5;15248.505
11;3;1;54;4;4;9629;1;1;6;15289.7866666667
8;2;1;27;2;5;4132;1;1;2;18330.24
9;3;1;33;2;5;8322;1;1;2;16995.1467647059
9;3;1;39;3;4;8182;1;1;2;0
9;3;2;35;3;5;7314;1;1;2;0
7;2;1;33;2;7;3214;1;1;7;0
4;2;2;31;2;7;3411;1;1;6;0
9;3;1;33;2;4;8332;1;1;4;26756.115
8;2;1;43;3;4;7127;1;1;5;15285.71
8;2;2;41;3;4;5120;1;1;6;11815.3983333333
9;3;1;36;3;4;7549;1;1;2;0
6;2;2;36;3;6;2342;1;1;6;0
9;3;2;57;5;5;5321;1;1;6;0
9;3;1;36;3;4;8219;1;1;2;12782.88
6;2;2;30;2;7;2631;1;4;5;26387.1916666667
7;2;1;57;5;6;3113;1;1;2;11758.32
6;2;2;51;4;5;2342;1;1;6;16490.6627272727
4;2;1;55;5;7;2144;1;1;2;26776.9108333333
9;3;2;55;5;5;8312;1;1;6;0
8;2;1;32;2;5;7112;1;1;3;15551.4577777778
7;2;2;33;2;4;9121;1;1;5;0
9;3;1;25;2;7;6111;1;1;1;0
9;3;2;54;4;4;5221;1;1;5;12946.2028571429
6;2;2;31;2;6;2221;1;1;6;18780.6475
9;3;2;43;3;4;8219;1;1;2;9909.96
9;3;1;22;1;4;8212;1;1;2;0
9;3;1;20;1;4;8212;1;1;2;0
9;3;2;45;4;4;5153;1;1;6;0
9;3;1;43;3;7;5151;1;1;5;25436.58
9;3;2;39;3;5;5223;1;1;5;11154.21
9;3;2;49;4;5;8219;1;1;2;0
9;3;1;50;4;5;7214;1;1;3;18257.218
9;3;1;24;1;5;8219;1;1;2;7029.51
9;3;1;22;1;7;8219;1;1;2;0
9;3;1;51;4;4;8332;1;1;3;17051.9682352941
9;3;2;45;4;4;8219;1;1;2;0
9;3;1;36;3;5;8332;1;1;2;19926.0794117647
9;3;2;26;2;7;5223;1;1;5;22331.42
9;3;1;38;3;5;8332;1;1;4;19926.0794117647
9;3;2;37;3;4;8219;1;1;2;9909.96
6;2;1;31;2;7;2636;1;4;5;20870.615
9;3;1;47;4;3;7536;1;1;2;0
9;3;2;44;3;4;5153;1;1;2;0
9;3;2;24;1;4;5221;1;1;5;9474.9
9;3;1;32;2;4;7536;1;1;2;0
9;3;1;46;4;5;7211;1;1;2;25018.22
9;3;1;50;4;4;5223;1;1;5;0
7;2;1;35;3;7;3116;1;1;2;0
11;3;1;58;5;4;9629;1;1;3;11400.6
9;3;1;33;2;5;5223;1;1;5;0
9;3;1;39;3;5;8322;1;1;4;15918.6877142857
11;3;2;39;3;5;9629;1;1;2;2554.48
8;2;1;57;5;5;7111;1;4;3;0
11;3;1;27;2;4;9629;1;1;5;0
8;2;1;29;2;4;7522;1;1;2;15004.0533333333
7;2;2;27;2;7;4211;1;1;5;15058.0266666667
9;3;2;44;3;5;8181;1;1;2;0
8;2;1;54;4;4;7522;1;1;2;14257.5966666667
9;3;2;44;3;5;7531;1;1;2;12193.9066666667
8;2;1;23;1;5;5131;1;1;5;12201.425
6;2;2;35;3;7;2631;1;1;3;24360.3742424242
6;2;2;43;3;7;2631;1;4;2;24360.3742424242
4;2;1;32;2;7;2142;1;1;5;29272.015
4;2;1;25;2;7;2142;1;1;5;29272.015
4;2;1;26;2;7;2142;1;1;5;29272.015
4;2;1;26;2;7;2142;1;1;5;29272.015
11;3;2;43;3;5;9629;1;1;5;2554.48
11;3;1;39;3;4;9629;1;4;3;9445.68
11;3;2;31;2;4;9112;1;1;7;13519.12
8;2;1;46;4;3;7522;1;1;3;0
11;3;2;36;3;5;9629;1;1;3;2554.48
9;3;1;28;2;5;8322;1;1;4;16995.1467647059
6;2;1;27;2;7;2631;1;1;5;27238.6213636364
6;2;2;27;2;7;2631;1;1;5;26387.1916666667
6;2;2;53;4;5;2342;1;1;6;16490.6627272727
9;3;1;28;2;7;5223;1;1;5;0
8;2;1;27;2;7;4321;1;1;5;14520.04
9;3;2;38;3;5;7531;1;1;2;12193.9066666667
7;2;1;40;3;5;7413;1;1;2;19346.7133333333
7;2;1;44;3;5;7413;1;1;2;19346.7133333333
8;2;2;37;3;3;5120;1;1;6;9627.75
9;3;1;28;2;5;8141;1;1;5;10034.28
6;2;2;28;2;6;2221;1;1;6;18780.6475
11;3;1;54;4;4;9329;1;1;2;15384.52
9;3;2;48;4;4;5321;1;1;6;11523.5725
5;2;1;31;2;7;3322;1;1;5;16796.56
4;2;2;26;2;7;2412;1;1;5;28994.9988888889
9;3;1;48;4;5;5151;1;1;3;11621.23
6;2;2;47;4;5;2342;1;1;6;16490.6627272727
9;3;2;37;3;5;7535;1;1;2;0
9;3;1;45;4;4;8332;1;1;4;17051.9682352941
9;3;2;40;3;5;8219;1;1;2;13352.4
9;3;2;33;2;5;7535;1;1;2;0
8;2;1;49;4;4;4322;1;1;4;0
9;3;2;25;2;5;5221;1;1;5;11020.4273809524
8;2;1;50;4;4;7112;1;1;3;10440.0092307692
9;3;2;46;4;4;5321;1;1;6;11523.5725
7;2;1;23;1;7;3257;1;1;4;0
9;3;1;28;2;4;8332;1;1;4;26756.115
5;2;1;31;2;5;3322;1;1;5;14183.7966666667
8;2;1;33;2;4;7233;1;4;1;12203.46
11;3;2;45;4;5;9329;1;1;2;10550.28
9;3;1;23;1;5;7131;1;1;3;6012
9;3;2;22;1;5;5221;1;4;5;10305.8809090909
8;2;2;26;2;6;4321;1;1;5;0
7;2;1;32;2;4;3116;1;1;2;0
5;2;1;32;2;7;2611;1;1;5;25549.12
8;2;2;31;2;7;4120;1;1;6;14677.66
8;2;1;57;5;6;4323;1;1;5;0
4;2;1;30;2;7;2152;1;1;2;21461.5575
8;2;2;30;2;5;4120;1;1;2;18958.254
11;3;2;27;2;7;9111;1;1;7;0
9;3;1;56;5;4;7214;1;1;3;16449.67125
8;2;1;52;4;5;7231;1;1;2;18569.2425
11;3;1;40;3;5;9332;1;1;4;0
9;3;2;32;2;5;5221;1;1;5;11020.4273809524
9;3;1;40;3;4;7131;1;1;3;14031.5075
11;3;2;39;3;5;9629;1;1;2;2554.48
11;3;1;43;3;4;9629;1;1;2;9445.68
11;3;2;34;2;5;9629;1;1;2;0
8;2;1;36;3;5;5132;1;1;5;46987.92
9;3;1;41;3;4;5329;1;1;6;0
9;3;1;24;1;5;8212;1;1;2;12906.6
