year,Age,Sex,poverty,Income_EQ,civil_status,Education,Occup,area_resid,family_size,REG
2011,29,2,1,10059,1,6,1,3,9,RO12
2011,70,1,1,9165,5,7,6,3,2,RO12
2011,68,2,1,9165,4,5,6,3,2,RO12
2011,58,1,1,9020,1,4,4,3,5,RO12
2011,29,1,1,9020,2,1,7,3,5,RO12
2011,27,1,0,9020,2,9,4,3,5,RO12
2011,52,2,1,9020,1,6,1,3,5,RO12
2011,32,2,1,9020,2,6,1,3,5,RO12
2011,17,1,1,6536,2,3,7,3,5,RO12
2011,9,1,1,6536,0,0,0,3,5,RO12
2011,42,1,1,6536,1,6,1,3,5,RO12
2011,15,2,1,6536,2,3,7,3,5,RO12
2011,43,2,1,6536,1,6,1,3,5,RO12
2011,57,1,1,13064,1,7,6,3,3,RO12
2011,23,1,1,13064,2,6,1,3,3,RO12
2011,54,2,1,13064,1,6,1,3,3,RO12
2011,10,1,1,7053,0,0,0,3,5,RO12
2011,1,1,1,7053,0,0,0,3,5,RO12
2011,37,1,1,7053,1,3,7,3,5,RO12
2011,12,2,1,7053,0,0,0,3,5,RO12
2011,37,2,1,7053,1,2,1,3,5,RO12
2011,2,1,1,9028,0,0,0,3,5,RO12
2011,38,1,1,9028,1,6,1,3,5,RO12
2011,83,2,1,9028,4,2,7,3,5,RO12
2011,52,2,1,9028,4,3,6,3,5,RO12
2011,26,2,1,9028,1,7,1,3,5,RO12
2011,73,1,1,14957,4,3,6,3,1,RO12
2011,37,1,1,10911,2,4,1,3,1,RO12
2011,57,2,1,0,4,3,7,3,1,RO12
2011,58,1,1,10383,1,4,6,3,2,RO12
2011,57,2,1,10383,1,4,6,3,2,RO12
2011,62,1,1,3297,1,2,7,3,2,RO12
2011,58,2,1,3297,1,2,7,3,2,RO12
2011,62,2,1,13020,4,4,6,3,1,RO12
2011,93,2,1,4830,4,2,6,3,1,RO12
2011,63,1,1,10350,2,4,6,3,1,RO12
2011,80,1,1,5900,1,4,6,3,4,RO12
2011,76,2,1,5900,1,3,7,3,4,RO12
2011,17,2,1,5900,2,3,7,3,4,RO12
2011,43,2,1,5900,2,6,1,3,4,RO12
2011,90,2,1,6000,4,2,6,3,1,RO12
2011,72,1,1,6400,1,3,6,3,2,RO12
2011,61,2,1,6400,1,3,7,3,2,RO12
2011,2,1,1,2137,0,0,0,3,4,RO12
2011,33,1,1,2137,1,3,1,3,4,RO12
2011,57,2,1,2137,4,3,7,3,4,RO12
2011,33,2,1,2137,1,4,7,3,4,RO12
2011,63,1,1,8667,4,2,6,3,2,RO12
2011,29,1,1,8667,2,3,5,3,2,RO12
2011,81,1,1,8700,1,2,6,3,3,RO12
2011,54,1,1,8700,2,3,3,3,3,RO12
2011,79,2,1,8700,1,2,7,3,3,RO12
2011,10,1,1,9281,0,0,0,3,5,RO12
2011,39,1,1,9281,1,3,1,3,5,RO12
2011,77,2,1,9281,4,2,7,3,5,RO12
2011,7,2,1,9281,0,0,0,3,5,RO12
2011,31,2,1,9281,1,4,1,3,5,RO12
2011,53,1,1,3500,1,3,3,3,3,RO12
2011,76,2,1,3500,4,2,7,3,3,RO12
2011,43,2,1,3500,1,2,7,3,3,RO12
2011,63,2,1,10550,4,3,6,3,1,RO12
2011,79,2,1,5750,4,2,6,3,1,RO12
2011,80,1,1,9433,1,3,6,3,2,RO12
2011,72,2,1,9433,1,2,6,3,2,RO12
2011,66,2,1,10550,4,3,6,3,1,RO12
2011,66,1,1,12567,1,3,6,3,2,RO12
2011,61,2,1,12567,1,4,6,3,2,RO12
2011,62,2,1,8150,4,3,6,3,1,RO12
2011,62,1,1,14167,1,3,6,3,2,RO12
2011,59,2,1,14167,1,3,6,3,2,RO12
2011,17,1,0,18893,2,3,7,1,4,RO22
2011,10,1,0,18893,0,0,0,1,4,RO22
2011,43,1,0,18893,1,9,1,1,4,RO22
2011,36,2,0,18893,1,11,1,1,4,RO22
2011,71,1,1,11542,1,2,6,1,3,RO22
2011,49,1,1,11542,2,3,4,1,3,RO22
2011,71,2,1,11542,1,2,6,1,3,RO22
2011,81,1,1,9259,1,3,6,1,2,RO22
2011,73,2,1,9259,1,2,6,1,2,RO22
2011,55,1,0,11310,1,9,1,1,4,RO22
2011,20,1,1,11310,2,6,7,1,4,RO22
2011,79,2,1,11310,4,3,6,1,4,RO22
2011,54,2,0,11310,1,9,1,1,4,RO22
2011,64,2,0,18560,4,3,6,1,2,RO22
2011,55,1,1,11946,1,6,6,1,4,RO22
2011,27,1,1,11946,3,6,1,1,4,RO22
2011,23,1,1,11946,2,6,7,1,4,RO22
2011,52,2,1,11946,1,6,1,1,4,RO22
2011,51,1,0,19942,1,9,1,1,3,RO22
2011,57,2,0,19942,1,7,1,1,3,RO22
2011,18,2,0,19942,2,3,7,1,3,RO22
2011,78,2,1,10867,4,3,6,1,1,RO22
2011,56,1,1,5893,1,6,6,1,2,RO22
2011,52,2,1,5893,1,6,4,1,2,RO22
2011,42,1,0,20885,5,9,1,1,1,RO22
2011,27,1,1,13816,1,6,1,1,2,RO22
2011,26,2,0,13816,1,9,1,1,2,RO22
2011,70,1,1,12893,1,4,6,1,2,RO22
2011,74,2,1,12893,1,4,6,1,2,RO22
2011,40,1,0,12109,1,9,1,1,3,RO22
2011,5,2,1,12109,0,0,0,1,3,RO22
2011,40,2,0,12109,1,9,1,1,3,RO22
2011,77,1,1,14250,1,4,6,1,2,RO22
2011,74,2,1,14250,1,4,6,1,2,RO22
2011,53,1,1,5857,1,4,4,1,2,RO22
2011,49,2,1,5857,1,4,1,1,2,RO22
2011,4,1,1,4285,0,0,0,1,3,RO22
2011,33,1,1,4285,1,4,1,1,3,RO22
2011,29,2,1,4285,1,4,7,1,3,RO22
2011,54,1,1,10062,1,4,1,1,6,RO22
2011,31,1,1,10062,1,4,1,1,6,RO22
2011,6,2,1,10062,0,0,0,1,6,RO22
2011,50,2,1,10062,1,4,6,1,6,RO22
2011,21,2,1,10062,2,6,7,1,6,RO22
2011,31,2,1,10062,1,6,1,1,6,RO22
2011,62,1,1,11722,1,7,6,1,3,RO22
2011,23,1,1,11722,2,6,7,1,3,RO22
2011,55,2,1,11722,1,7,1,1,3,RO22
2011,77,2,1,5444,4,2,6,1,1,RO22
2011,17,1,1,2615,2,3,7,1,5,RO22
2011,49,1,1,2615,5,3,1,1,5,RO22
2011,8,2,1,2615,0,0,0,1,5,RO22
2011,11,2,1,2615,0,0,0,1,5,RO22
2011,33,2,1,2615,5,3,7,1,5,RO22
2011,73,1,1,11203,1,3,6,1,2,RO22
2011,76,2,1,11203,1,3,6,1,2,RO22
2011,14,1,1,8954,0,0,0,1,4,RO22
2011,40,1,1,8954,1,4,1,1,4,RO22
2011,6,2,1,8954,0,0,0,1,4,RO22
2011,36,2,0,8954,1,9,1,1,4,RO22
2011,8,1,1,9615,0,0,0,1,4,RO22
2011,35,1,1,9615,1,3,1,1,4,RO22
2011,3,2,1,9615,0,0,0,1,4,RO22
2011,34,2,1,9615,1,6,7,1,4,RO22
2011,74,2,1,9261,4,4,6,1,2,RO22
2011,41,2,1,9261,2,6,6,1,2,RO22
2011,48,1,1,10815,1,4,3,1,2,RO22
2011,34,2,1,10815,1,4,7,1,2,RO22
2011,58,1,1,19865,1,6,1,1,5,RO22
2011,25,1,1,19865,2,6,7,1,5,RO22
2011,30,1,1,19865,1,6,1,1,5,RO22
2011,53,2,1,19865,1,6,1,1,5,RO22
2011,26,2,1,19865,1,8,1,1,5,RO22
2011,51,1,1,8294,1,6,1,3,4,RO22
2011,20,1,1,8294,2,4,1,3,4,RO22
2011,44,2,1,8294,1,4,1,3,4,RO22
2011,23,2,1,8294,2,3,1,3,4,RO22
2011,66,1,1,13818,1,2,6,3,4,RO22
2011,32,1,1,13818,2,3,3,3,4,RO22
2011,61,2,1,13818,1,3,6,3,4,RO22
2011,40,2,1,13818,2,1,7,3,4,RO22
2011,41,1,1,8606,1,6,1,3,3,RO22
2011,41,2,1,8606,1,6,1,3,3,RO22
2011,18,2,1,8606,2,3,7,3,3,RO22
2011,61,1,1,9653,1,4,6,3,3,RO22
2011,55,2,1,9653,1,6,6,3,3,RO22
2011,50,1,1,7126,1,4,1,3,3,RO22
2011,45,2,1,7126,1,3,7,3,3,RO22
2011,82,1,1,9535,4,2,6,3,1,RO22
2011,16,1,1,5898,2,3,7,3,5,RO22
2011,57,1,1,5898,1,3,1,3,5,RO22
2011,19,1,1,5898,2,1,7,3,5,RO22
2011,61,2,1,5898,4,2,6,3,5,RO22
2011,40,2,1,5898,1,2,5,3,5,RO22
2011,74,2,1,7332,4,2,6,3,1,RO22
2011,69,2,1,4085,4,2,6,3,3,RO22
2011,16,1,1,2961,2,3,7,3,8,RO22
2011,13,1,1,2961,0,0,0,3,8,RO22
2011,43,1,1,2961,4,3,4,3,8,RO22
2011,21,1,1,2961,2,6,5,3,8,RO22
2011,17,2,1,2961,2,3,7,3,8,RO22
2011,15,2,1,2961,2,3,7,3,8,RO22
2011,6,2,1,2961,0,0,0,3,8,RO22
2011,14,1,1,4195,0,0,0,3,4,RO22
2011,41,1,1,4195,1,3,1,3,4,RO22
2011,0,2,1,4195,0,0,0,3,4,RO22
2011,33,2,1,4195,1,3,5,3,4,RO22
2011,54,1,1,11140,1,6,1,3,6,RO22
2011,25,1,0,11140,2,9,1,3,6,RO22
2011,20,1,1,11140,2,6,7,3,6,RO22
2011,50,2,1,11140,1,6,5,3,6,RO22
2011,22,2,1,11140,2,6,7,3,6,RO22
2011,41,1,1,5631,1,4,1,3,5,RO22
2011,19,1,1,5631,2,3,7,3,5,RO22
2011,68,2,1,5631,4,3,6,3,5,RO22
2011,14,2,1,5631,0,0,0,3,5,RO22
2011,42,2,1,5631,1,4,7,3,5,RO22
2011,74,1,1,9728,4,3,6,3,2,RO22
2011,71,1,1,9188,1,2,6,3,2,RO22
2011,66,2,1,9188,1,2,6,3,2,RO22
2011,72,1,1,11319,1,4,6,3,2,RO22
2011,70,2,1,11319,1,3,6,3,2,RO22
2011,73,2,1,7109,4,2,6,3,1,RO22
2011,73,1,1,11544,1,4,6,3,2,RO22
2011,69,2,1,11544,1,2,6,3,2,RO22
2011,76,2,1,4796,4,2,6,3,1,RO22
2011,82,1,1,7654,1,3,6,3,2,RO22
2011,78,2,1,7654,1,2,6,3,2,RO22
2011,57,2,1,1045,4,3,5,3,1,RO22
2011,10,1,1,3755,0,0,0,3,5,RO22
2011,8,1,1,3755,0,0,0,3,5,RO22
2011,6,1,1,3755,0,0,0,3,5,RO22
2011,42,1,1,3755,2,3,5,3,5,RO22
2011,29,2,1,3755,2,3,5,3,5,RO22
2011,33,1,1,3820,2,3,5,3,2,RO22
2011,60,2,1,3820,4,3,5,3,2,RO22
2011,72,1,1,5147,4,2,6,3,2,RO22
2011,35,1,1,5147,5,3,5,3,2,RO22
2011,79,1,1,4280,4,2,6,3,1,RO22
2011,76,1,1,10113,1,4,6,3,2,RO22
2011,67,2,1,10113,1,2,6,3,2,RO22
2011,15,1,1,13275,2,3,7,3,4,RO22
2011,42,1,1,13275,1,4,3,3,4,RO22
2011,44,2,1,13275,1,3,5,3,4,RO22
2011,18,2,1,13275,2,3,7,3,4,RO22
2011,3,1,1,3192,0,0,0,3,4,RO22
2011,34,1,1,3192,1,4,1,3,4,RO22
2011,1,2,1,3192,0,0,0,3,4,RO22
2011,28,2,1,3192,1,2,7,3,4,RO22
2011,74,1,1,7756,1,3,6,3,2,RO22
2011,72,2,1,7756,1,2,6,3,2,RO22
2011,77,1,1,10262,1,2,6,3,4,RO22
2011,55,1,0,10262,1,9,1,3,4,RO22
2011,83,2,1,10262,1,2,6,3,4,RO22
2011,50,2,1,10262,1,6,1,3,4,RO22
2011,11,1,0,19180,0,0,0,3,3,RO22
2011,37,1,0,19180,1,4,5,3,3,RO22
2011,34,2,0,19180,1,3,7,3,3,RO22
2011,74,1,1,5264,4,3,6,3,4,RO22
2011,43,1,1,5264,1,3,5,3,4,RO22
2011,41,2,1,5264,1,3,7,3,4,RO22
2011,18,2,1,5264,2,3,7,3,4,RO22
2011,59,2,1,6874,4,3,6,3,1,RO22
2011,71,1,1,11951,1,2,6,3,2,RO22
